Player,RichVal
Nick Schmaltz,-35.177608632078005
Vincent Trocheck,6.213398033000658
Oliver Bjorkstrand,0.09921948064513231
MacKenzie Blackwood,1.101730613024614
Troy Terry,35.81902665286623
Drake Batherson,22.03768471627876
Cam Atkinson,-0.5217282468476014
Oliver Ekman-Larsson,-42.62834246142404
Gustav Forsling,-11.06203447238775
Mattias Ekholm,-21.38377266205626
Petr Mrazek,-12.858076838278237
Ilya Samsonov,-13.69626408147846
Brady Skjei,-16.269721397250265
Jeff Skinner,1.0317407668572969
Dmitry Orlov,-24.74515410712678
Brock Nelson,4.177497556312687
Conor Garland,-1.4763130283853911
T.J. Oshie,-39.66857307803113
Logan Couture,-31.830290033565348
Alex Stalock,-31.648337707919694
Anton Forsberg,18.270602530824817
Sean Durzi,-34.8714283903781
Brett Pesce,-20.190255806265014
Brandon Montour,1.7868618455166825
Alexis Lafreniere,-29.1261597012342
Cal Petersen,1.51002226630672
Cam Fowler,-50.30674767474028
Jamie Drysdale,-50.68054712371011
Samuel Girard,-33.5556510287289
Sean Couturier,-45.25225045250636
Bowen Byram,-17.532818567089095
Filip Hronek,-30.73238251190199
Jared McCann,-26.879801036741526
Chris Wideman,-57.742859438463114
Ryan Graves,-29.592050914491807
Jakub Vrana,-32.14995879973185
Filip Gustavsson,-13.284439628034306
Robert Thomas,-32.337094096199394
